29981;1450800641;1;6.16031;77.7549;81.0829;1.41516;2;4.2392;73.5287;77.9772;1.36096;
29982;1450800641;1;6.21049;77.5192;79.3604;1.3851;2;4.33952;73.0577;79.7972;1.39272;
29983;1450800641;1;6.26006;77.3309;79.1855;1.38205;2;4.43858;72.6811;81.8231;1.42808;
29984;1450800641;1;6.26254;77.1419;80.123;1.39841;2;4.49061;72.3039;81.8811;1.42909;
29985;1450800641;1;6.31149;77.0008;80.5881;1.40653;2;4.58968;71.9273;80.9179;1.41228;
29986;1450800641;1;6.31273;76.9063;81.2053;1.4173;2;4.63922;71.739;80.4512;1.40414;
29987;1450800641;1;6.31397;76.8119;81.595;1.4241;2;4.69062;71.409;81.6533;1.42512;
29988;1450800641;1;6.31584;76.6702;81.7836;1.42739;2;4.79156;70.8908;86.6155;1.51173;
29989;1450800641;1;6.31708;76.5757;82.8238;1.44555;2;4.7953;70.6075;89.1011;1.55511;
29990;1450800641;1;6.3654;76.4818;84.6879;1.47808;2;4.84608;70.3248;90.0864;1.5723;
29991;1450800641;1;6.36602;76.4345;84.9889;1.48334;2;4.89686;70.042;89.8037;1.56737;
29992;1450800641;1;6.36789;76.2928;79.4136;1.38603;2;4.89998;69.806;89.1199;1.55543;
29993;1450800641;1;6.41683;76.1517;74.5672;1.30144;2;4.95076;69.5232;88.6749;1.54767;
29994;1450800641;1;6.46764;75.8689;85.5547;1.49321;2;4.95325;69.3344;89.1364;1.55572;
29995;1450800641;1;6.47199;75.5382;86.0486;1.50183;2;5.00279;69.146;89.4933;1.56195;
29996;1450800642;1;6.47572;75.2548;79.8902;1.39435;2;5.0059;68.91;90.0565;1.57178;
29997;1450800642;1;6.57423;74.9253;79.3651;1.38518;2;5.00839;68.7212;89.4029;1.56038;
29998;1450800642;1;6.57671;74.7364;81.3649;1.42009;2;5.00963;68.6268;88.2996;1.54112;
29999;1450800642;1;6.62752;74.4535;84.7018;1.47833;2;5.05855;68.4856;86.4139;1.50821;
30000;1450800642;1;6.67895;74.1234;84.0753;1.46739;2;5.06228;68.2024;84.9147;1.48204;
30001;1450800642;1;6.72914;73.8878;82.8937;1.44677;2;5.11182;68.0141;87.2634;1.52303;
30002;1450800642;1;6.73225;73.6516;82.2081;1.4348;2;5.11431;67.8252;89.1288;1.55559;
30003;1450800642;1;6.78182;73.4632;84.0197;1.46642;2;5.16447;67.5897;75.233;1.31306;
30004;1450800642;1;6.78492;73.2271;85.175;1.48658;2;5.3106;67.2135;63.357;1.10579;
30005;1450800642;1;6.83449;73.0387;84.1985;1.46954;2;5.50441;66.7905;67.935;1.18569;
30006;1450800642;1;6.88406;72.8503;73.9764;1.29113;2;5.65056;66.4143;70.7658;1.2351;
30007;1450800642;1;6.93363;72.6619;65.1873;1.13773;2;5.79733;65.9908;66.7899;1.1657;
30008;1450800642;1;7.07923;72.3328;70.7185;1.23427;2;5.94348;65.6146;64.5638;1.12685;
30009;1450800642;1;7.22485;72.0038;70.7747;1.23525;2;6.13609;65.286;65.3642;1.14082;
30010;1450800642;1;7.32337;71.6742;63.5268;1.10875;2;6.28163;64.9569;67.654;1.18078;
30011;1450800642;1;7.51609;71.3456;63.3962;1.10647;2;6.37949;64.6745;67.8686;1.18453;
30012;1450800642;1;7.56504;71.2045;67.1993;1.17285;2;6.4755;64.5338;66.6363;1.16302;
30013;1450800642;1;7.71068;70.8754;70.0451;1.22252;2;6.62043;64.2519;64.23;1.12103;
30014;1450800642;1;7.90527;70.405;64.4924;1.12561;2;6.81432;63.8288;61.8475;1.07944;
30015;1450800642;1;8.0503;70.1231;66.2682;1.1566;2;6.95865;63.5941;62.4592;1.09012;
30016;1450800642;1;8.19595;69.794;71.0008;1.2392;2;7.05591;63.3589;63.9337;1.11585;
30017;1450800642;1;8.29388;69.5116;71.8294;1.25366;2;7.20025;63.1242;64.3373;1.1229;
30018;1450800643;1;8.43892;69.2297;69.392;1.21112;2;7.29689;62.9362;62.0857;1.0836;
30019;1450800643;1;8.53624;68.9945;68.4928;1.19543;2;7.44124;62.7015;59.4777;1.03808;
30020;1450800643;1;8.58644;68.7588;70.4554;1.22968;2;7.5379;62.5135;59.5431;1.03922;
30021;1450800643;1;8.68438;68.4763;71.6578;1.25067;2;7.68164;62.3259;61.489;1.07319;
30022;1450800643;1;8.73273;68.3823;71.8071;1.25327;2;7.72997;62.2319;62.5712;1.09207;
30023;1450800643;1;8.83006;68.1471;68.8069;1.20091;2;7.82663;62.0439;63.6995;1.11177;
30024;1450800643;1;8.97512;67.8652;66.6754;1.1637;2;7.971;61.8092;60.8007;1.06117;
30025;1450800643;1;9.02533;67.6294;68.7461;1.19985;2;8.06767;61.6211;58.5797;1.02241;
30026;1450800643;1;9.12204;67.4414;71.0009;1.2392;2;8.16371;61.4804;58.883;1.0277;
30027;1450800643;1;9.17164;67.253;70.4728;1.22998;2;8.26039;61.2923;62.2154;1.08586;
30028;1450800643;1;9.26773;67.1122;68.6244;1.19772;2;8.40416;61.1047;51.0446;0.890896;
30029;1450800643;1;9.31733;66.9237;66.9441;1.1684;2;8.73759;60.8244;30.9899;0.540875;
30030;1450800643;1;9.41467;66.6885;67.2577;1.17387;2;9.21301;60.4981;36.3097;0.633724;
30031;1450800643;1;9.46303;66.5945;67.887;1.18485;2;9.64139;60.1712;43.9725;0.767464;
30032;1450800643;1;9.51201;66.4532;68.4712;1.19505;2;10.0233;59.7967;46.2911;0.807933;
30033;1450800643;1;9.56037;66.3592;68.1356;1.18919;2;10.1666;59.6563;46.8654;0.817956;
30034;1450800643;1;9.6571;66.1712;64.5759;1.12706;2;10.6441;59.1881;49.1927;0.858575;
30035;1450800643;1;9.75382;65.9832;69.4148;1.21152;2;10.8835;58.9067;50.0235;0.873075;
30036;1450800643;1;9.80343;65.7947;67.7839;1.18305;2;11.1694;58.673;50.0713;0.873908;
30037;1450800643;1;9.99566;65.5131;50.0829;0.874111;2;11.3611;58.4384;50.3674;0.879077;
30038;1450800643;1;10.2828;65.1851;49.5957;0.865608;2;11.5521;58.251;50.7957;0.886553;
30039;1450800644;1;10.5234;64.8095;56.4193;0.984703;2;11.7438;58.0164;51.4744;0.898397;
30040;1450800644;1;10.7641;64.4338;51.3248;0.895786;2;11.9349;57.829;52.5315;0.916847;
30041;1450800644;1;11.0513;64.1058;45.1182;0.787462;2;12.0789;57.6413;53.725;0.937679;
30042;1450800644;1;11.3379;63.825;43.7629;0.763807;2;12.2222;57.5007;54.4736;0.950744;
30043;1450800644;1;11.5774;63.5437;45.2392;0.789572;2;12.3661;57.3129;54.3425;0.948455;
30044;1450800644;1;11.6735;63.4029;46.4383;0.810502;2;12.4139;57.266;54.2502;0.946844;
30045;1450800644;1;11.9124;63.1688;47.1258;0.8225;2;12.5101;57.1251;53.3982;0.931975;
30046;1450800644;1;12.1997;62.8407;47.2777;0.825152;2;12.7012;56.9377;51.9295;0.90634;
30047;1450800644;1;12.3437;62.653;48.3341;0.843589;2;12.7974;56.7967;52.2242;0.911485;
30048;1450800644;1;12.5348;62.4657;50.6734;0.884417;2;12.893;56.703;53.2092;0.928675;
30049;1450800644;1;12.6788;62.278;51.8172;0.904381;2;12.9886;56.6092;53.8896;0.940551;
30050;1450800644;1;12.8222;62.1375;51.31;0.895528;2;13.0842;56.5155;54.4232;0.949864;
30051;1450800644;1;12.9662;61.9498;49.9211;0.871288;2;13.1326;56.4214;54.3562;0.948695;
30052;1450800644;1;13.0624;61.8089;49.0667;0.856376;2;13.2282;56.3277;53.7143;0.937492;
30053;1450800644;1;13.2058;61.6684;49.6789;0.86706;2;13.276;56.2808;52.9292;0.92379;
30054;1450800644;1;13.302;61.5274;50.5798;0.882785;2;13.3244;56.1867;52.9251;0.923718;
30055;1450800644;1;13.3498;61.4806;51.0794;0.891504;2;13.3722;56.1398;52.8997;0.923274;
30056;1450800644;1;13.541;61.2933;51.1837;0.893324;2;13.4684;55.9988;53.9102;0.940911;
30057;1450800644;1;13.6372;61.1523;50.0142;0.872912;2;13.564;55.9051;51.2488;0.89446;
30058;1450800644;1;13.6372;61.1523;49.4891;0.863747;2;13.6118;55.8582;49.1452;0.857745;
30059;1450800645;1;13.6851;61.1055;49.3185;0.86077;2;13.6602;55.7641;54.6319;0.953506;
30060;1450800645;1;13.7329;61.0587;50.4705;0.880877;2;13.8538;55.3875;79.7995;1.39276;
30061;1450800645;1;13.7807;61.0118;50.8743;0.887924;2;13.9581;54.6322;78.614;1.37207;
30062;1450800645;1;13.7807;61.0118;50.5855;0.882883;2;14.0586;54.1603;80.3628;1.4026;
30063;1450800645;1;13.8285;60.965;49.1526;0.857874;2;14.1119;53.6881;87.8286;1.5329;
30064;1450800645;1;13.8757;60.9654;49.5933;0.865566;2;14.1653;53.2159;91.5089;1.59713;
30065;1450800645;1;13.9235;60.9186;52.9356;0.923901;2;14.1702;52.8379;91.3657;1.59463;
30066;1450800645;1;14.0197;60.7776;49.9012;0.870939;2;14.1751;52.4599;89.9513;1.56995;
30067;1450800645;1;14.1632;60.6371;40.2957;0.703294;2;14.18;52.0818;89.7495;1.56642;
30068;1450800645;1;14.45;60.356;51.1372;0.892513;2;14.1843;51.7511;91.0147;1.58851;
30069;1450800645;1;14.7376;60.0276;52.4896;0.916116;2;14.1408;51.4672;92.2053;1.60929;
30070;1450800645;1;14.8811;59.887;48.3448;0.843776;2;14.1426;51.3254;92.6095;1.61634;
30071;1450800645;1;15.3127;59.3707;48.8594;0.852758;2;14.1476;50.9474;92.2633;1.6103;
30072;1450800645;1;15.5997;59.0895;52.7369;0.920432;2;14.1506;50.7112;90.4305;1.57831;
30073;1450800645;1;15.8395;58.8079;53.4005;0.932014;2;14.1537;50.4749;88.7436;1.54887;
30074;1450800645;1;16.0315;58.5731;52.8629;0.922632;2;14.1556;50.3332;88.2522;1.54029;
30075;1450800645;1;16.1763;58.3379;53.1223;0.927159;2;14.1586;50.0969;88.3962;1.5428;
30076;1450800645;1;16.3677;58.1504;54.4891;0.951014;2;14.1611;49.9079;87.5979;1.52887;
30077;1450800645;1;16.5118;57.9625;55.3504;0.966047;2;14.1642;49.6717;83.0716;1.44987;
30078;1450800645;1;16.6087;57.7741;55.9781;0.977001;2;14.1709;49.1519;100.568;1.75524;
30079;1450800645;1;16.7051;57.6331;56.1175;0.979435;2;14.0821;48.7261;109.817;1.91668;
30080;1450800645;1;16.8008;57.5393;55.6588;0.971429;2;13.8995;48.2523;109.561;1.9122;
30081;1450800646;1;16.8492;57.4451;55.1042;0.961749;2;13.8082;48.0155;108.624;1.89584;
30082;1450800646;1;16.9449;57.3513;55.1833;0.96313;2;13.6722;47.5894;107.836;1.88209;
30083;1450800646;1;17.0419;57.163;73.6616;1.28564;2;13.4915;46.974;110.54;1.92928;
30084;1450800646;1;17.0928;56.8796;86.4634;1.50907;2;13.3543;46.6425;111.576;1.94737;
30085;1450800646;1;17.1449;56.5017;84.7097;1.47846;2;13.2643;46.3112;111.829;1.95178;
30086;1450800646;1;17.1971;56.1238;83.7019;1.46087;2;13.1264;46.0269;111.151;1.93995;
30087;1450800646;1;17.2486;55.7932;87.9952;1.53581;2;13.0364;45.6957;110.239;1.92403;
30088;1450800646;1;17.2529;55.4621;91.1767;1.59133;2;12.8986;45.4114;110.699;1.93207;
30089;1450800646;1;17.3038;55.1788;90.5506;1.58041;2;12.808;45.1275;111.706;1.94964;
30090;1450800646;1;17.3069;54.9424;88.5292;1.54513;2;12.7639;44.8911;112.646;1.96605;
30091;1450800646;1;17.3099;54.7059;87.8502;1.53327;2;12.6727;44.6544;112.741;1.96769;
30092;1450800646;1;17.359;54.5644;88.3171;1.54142;2;12.6268;44.5596;112.365;1.96114;
30093;1450800646;1;17.3639;54.1862;90.5235;1.57993;2;12.4908;44.1338;110.363;1.92619;
30094;1450800646;1;17.4154;53.8555;86.2455;1.50527;2;12.3531;43.8496;110.568;1.92977;
